listing_id,sale_price,gr_liv_area,total_bsmt_sf,lot_area,bedroom_abv_gr,full_bath,half_bath,kitchen_abv_gr,overall_qual,overall_cond,year_built,year_remod_add,exter_qual,kitchen_qual,central_air,garage_cars,garage_area,fireplace_qu,bldg_type,house_style,neighborhood,overall,ms_zoning,foundation,baths_total,age,remod_age
2435,405000,2855,1540,9233,4,2,1,1,Excellent,Average,2000,2000,Good,Excellent,Y,3,774,Typical,OneFam,Two_Story,Northridge,Excellent,Residential_Low_Density,PConc,2.5,10,10
2436,280000,1924,1086,12011,3,2,1,1,Very_Good,Average,1998,1998,Good,Good,Y,2,592,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,12,12
2437,258000,2263,1141,12090,4,2,1,1,Very_Good,Average,1998,1998,Good,Good,Y,2,420,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,12,12
2438,350000,2726,1342,10019,4,2,1,1,Very_Good,Average,1995,1995,Good,Good,Y,3,725,Excellent,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,15,15
2439,584500,3500,1733,17242,4,3,1,1,Excellent,Average,1993,1994,Good,Excellent,Y,3,959,Typical,OneFam,Two_Story,Northridge,Excellent,Residential_Low_Density,PConc,3.5,17,16
2440,321000,2494,1290,10236,4,2,1,1,Very_Good,Average,1994,1995,Good,Good,Y,3,803,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,16,15
2441,290000,2526,1165,10120,4,2,1,1,Very_Good,Average,1994,1994,Good,Good,Y,3,844,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,16,16
2442,315000,2799,1286,12585,3,2,1,1,Very_Good,Average,1993,1993,Good,Good,Y,3,704,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,17,17
2443,252000,1964,1100,12447,3,2,1,1,Very_Good,Average,2005,2006,Good,Good,Y,2,760,Good,OneFam,Two_Story,Somerset,Very_Good,Residential_Low_Density,PConc,2.5,5,4
2444,336820,1670,1670,15218,2,2,1,1,Very_Good,Average,2006,2006,Good,Good,Y,3,928,Good,OneFam,One_Story,Somerset,Very_Good,Residential_Low_Density,PConc,2.5,4,4
2445,423000,2097,2077,20896,1,1,1,1,Very_Good,Average,2005,2006,Good,Excellent,Y,3,1134,Excellent,OneFam,One_Story,Somerset,Very_Good,Residential_Low_Density,PConc,1.5,5,4
2446,290000,1660,1660,10182,3,2,0,1,Very_Good,Average,2006,2006,Good,Good,Y,2,500,Good,OneFam,One_Story,Somerset,Very_Good,Residential_Low_Density,PConc,2,4,4
2447,232000,1616,1616,8688,3,2,0,1,Good,Average,2005,2005,Good,Good,Y,3,834,No_Fireplace,OneFam,One_Story,Somerset,Good,Residential_Low_Density,PConc,2,5,5
2448,199000,1504,1504,10936,3,2,0,1,Very_Good,Average,2006,2006,Good,Good,Y,2,510,No_Fireplace,OneFam,One_Story,Somerset,Very_Good,Residential_Low_Density,PConc,2,4,4
2449,198600,1278,1278,8640,2,2,0,1,Very_Good,Average,2006,2006,Good,Good,Y,2,584,No_Fireplace,OneFam,One_Story,Somerset,Very_Good,Floating_Village_Residential,PConc,2,4,4
2450,405749,2640,2036,13162,3,3,1,1,Excellent,Average,2006,2006,Good,Excellent,Y,3,792,Good,OneFam,Two_Story,Somerset,Excellent,Floating_Village_Residential,PConc,3.5,4,4
2451,232600,1489,1489,11216,3,2,0,1,Very_Good,Average,2006,2006,Good,Good,Y,2,776,Good,OneFam,One_Story,Somerset,Very_Good,Floating_Village_Residential,PConc,2,4,4
2452,266000,1939,1095,10728,3,2,1,1,Very_Good,Average,2006,2006,Good,Good,Y,3,1053,Good,OneFam,Two_Story,Somerset,Very_Good,Floating_Village_Residential,PConc,2.5,4,4
2453,186500,1553,756,8125,3,2,1,1,Good,Average,2005,2006,Good,Good,Y,2,615,No_Fireplace,OneFam,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,5,4
2454,200825,1716,858,8125,3,2,1,1,Above_Average,Average,2005,2005,Good,Good,Y,2,615,No_Fireplace,OneFam,Two_Story,Somerset,Above_Average,Floating_Village_Residential,PConc,2.5,5,5
2455,197000,1576,770,8125,3,2,1,1,Good,Average,2006,2006,Good,Good,Y,2,614,No_Fireplace,OneFam,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,4,4
2456,185000,1262,1262,7200,2,2,0,1,Above_Average,Average,2006,2006,Good,Good,Y,2,572,No_Fireplace,OneFam,One_Story,Somerset,Above_Average,Floating_Village_Residential,PConc,2,4,4
2457,176000,1266,1257,7500,3,2,0,1,Good,Average,2005,2005,Good,Good,Y,2,453,Typical,OneFam,One_Story,Somerset,Good,Floating_Village_Residential,PConc,2,5,5
2458,187750,1301,1293,7200,2,2,0,1,Good,Average,2006,2006,Good,Good,Y,2,572,Good,OneFam,One_Story,Somerset,Good,Floating_Village_Residential,PConc,2,4,4
2459,139500,1142,1142,7733,3,1,1,1,Above_Average,Average,2005,2005,Typical,Good,Y,0,0,No_Fireplace,OneFam,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,1.5,5,5
2460,186800,1400,1400,11024,3,2,0,1,Good,Average,2005,2006,Good,Good,Y,2,612,No_Fireplace,OneFam,One_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2,5,4
2461,132000,1131,1131,13072,3,1,1,1,Above_Average,Average,2005,2006,Typical,Good,Y,0,0,No_Fireplace,OneFam,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,1.5,5,4
2462,142500,1141,1141,13072,3,1,1,1,Above_Average,Average,2005,2005,Good,Typical,Y,2,484,No_Fireplace,OneFam,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,1.5,5,5
2463,158000,1158,1158,13072,3,1,1,1,Above_Average,Average,2004,2004,Typical,Good,Y,2,576,No_Fireplace,OneFam,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,1.5,6,6
2464,184000,1686,891,7800,3,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,462,No_Fireplace,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,5,5
2465,184900,1585,784,7632,3,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,449,No_Fireplace,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,5,5
2466,187000,1837,941,8304,3,2,1,1,Above_Average,Average,1997,1998,Typical,Typical,Y,2,688,No_Fireplace,OneFam,Two_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2.5,13,12
2467,175900,1603,761,7153,3,2,1,1,Above_Average,Average,1992,1992,Good,Good,Y,2,484,No_Fireplace,OneFam,Two_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2.5,18,18
2468,248500,1731,836,9370,3,2,1,1,Above_Average,Average,1992,1993,Good,Good,Y,2,462,No_Fireplace,OneFam,Two_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2.5,18,17
2469,172000,1398,1398,7175,2,2,0,1,Above_Average,Average,1990,1991,Good,Good,Y,2,542,No_Fireplace,TwnhsE,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2,20,19
2470,151000,1217,1217,7175,2,2,0,1,Above_Average,Average,1991,1991,Good,Good,Y,2,484,No_Fireplace,TwnhsE,One_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2,19,19
2471,150000,1320,636,9019,3,2,1,1,Above_Average,Average,1994,1994,Typical,Good,Y,2,472,No_Fireplace,OneFam,Two_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2.5,16,16
2472,107000,1056,1056,8900,2,1,0,1,Below_Average,Below_Average,1966,1966,Typical,Typical,Y,1,384,No_Fireplace,OneFam,One_Story,Sawyer_West,Below_Average,Residential_High_Density,CBlock,1,44,44
2473,119900,965,828,7800,3,1,0,1,Average,Average,1965,1965,Typical,Typical,Y,1,300,No_Fireplace,OneFam,One_Story,Sawyer_West,Average,Residential_High_Density,CBlock,1,45,45
2474,129500,988,988,9100,3,1,0,1,Average,Below_Average,1962,1962,Typical,Typical,Y,2,624,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,48,48
2475,125000,1728,1728,9100,6,2,0,2,Average,Average,1963,1963,Typical,Typical,Y,2,504,No_Fireplace,Duplex,One_Story,Sawyer,Average,Residential_Medium_Density,CBlock,2,47,47
2476,119500,1654,0,8927,4,2,0,2,Above_Average,Above_Average,1977,1977,Typical,Typical,Y,2,528,No_Fireplace,Duplex,One_and_Half_Fin,Sawyer,Above_Average,Residential_Medium_Density,CBlock,2,33,33
2477,144000,1211,864,9240,2,1,0,1,Average,Above_Average,1962,2002,Typical,Typical,Y,2,576,Typical,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,48,8
2478,151000,1212,506,8471,3,1,0,1,Above_Average,Good,1977,1995,Typical,Typical,Y,2,492,Typical,OneFam,SLvl,Sawyer,Above_Average,Residential_Low_Density,CBlock,1,33,15
2479,126000,984,984,9308,3,1,0,1,Average,Average,1965,1965,Typical,Typical,Y,1,310,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,45,45
2480,116000,909,882,8450,3,1,0,1,Average,Above_Average,1968,1968,Typical,Typical,Y,1,294,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,42,42
2481,133500,925,925,8638,2,1,0,1,Average,Above_Average,1963,1963,Typical,Typical,Y,2,484,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,PConc,1,47,47
2482,120875,1024,1024,13052,3,1,1,1,Average,Above_Average,1965,1965,Typical,Typical,Y,1,308,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1.5,45,45
2483,137000,935,935,13526,3,1,0,1,Average,Above_Average,1965,1965,Typical,Typical,Y,1,288,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,45,45
2484,124000,912,912,8020,3,1,0,1,Average,Above_Average,1964,1964,Typical,Typical,N,0,0,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,46,46
2485,135000,1236,912,6993,3,1,0,1,Average,Good,1961,1994,Typical,Typical,Y,1,288,Typical,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,49,16
2486,129200,941,912,8789,3,1,0,1,Average,Above_Average,1967,1967,Typical,Typical,Y,1,288,Poor,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,43,43
2487,260000,2646,1748,14330,3,2,0,1,Good,Below_Average,1974,1974,Good,Good,Y,2,550,Typical,OneFam,SLvl,Veenker,Good,Residential_Low_Density,CBlock,2,36,36
2488,260000,2417,1288,16059,4,2,1,1,Very_Good,Average,1991,1992,Good,Good,Y,2,462,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,CBlock,2.5,19,18
2489,334000,2826,1334,11025,3,2,1,1,Very_Good,Average,1992,1993,Good,Good,Y,3,888,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,18,17
2490,310000,2520,1338,14541,5,2,1,1,Very_Good,Good,1993,1993,Good,Good,Y,3,796,Typical,OneFam,Two_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2.5,17,17
2491,268000,2295,1095,13346,4,2,1,1,Good,Average,1992,2000,Good,Good,Y,2,590,Typical,OneFam,Two_Story,Northridge,Good,Residential_Low_Density,PConc,2.5,18,10
2492,262000,1624,1624,12461,2,2,0,1,Very_Good,Average,1994,1995,Good,Good,Y,3,757,Fair,OneFam,One_Story,Northridge,Very_Good,Residential_Low_Density,PConc,2,16,15
2493,176400,1143,1143,3628,1,1,1,1,Good,Average,2004,2004,Good,Good,Y,2,588,Good,TwnhsE,One_Story,Somerset,Good,Floating_Village_Residential,PConc,1.5,6,6
2494,197000,1247,1247,3316,1,1,1,1,Very_Good,Average,2005,2005,Good,Good,Y,2,550,Good,TwnhsE,One_Story,Somerset,Very_Good,Floating_Village_Residential,PConc,1.5,5,5
2495,151000,1200,600,3180,2,2,1,1,Good,Average,2005,2005,Typical,Good,Y,2,480,No_Fireplace,TwnhsE,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,5,5
2496,147400,1223,600,2544,2,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,480,No_Fireplace,Twnhs,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,5,5
2497,149900,1223,600,2544,2,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,480,No_Fireplace,Twnhs,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,5,5
2498,144152,1200,600,3180,2,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,480,No_Fireplace,TwnhsE,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,5,5
2499,166000,1524,756,2998,2,2,1,1,Above_Average,Average,2000,2000,Good,Good,Y,2,440,No_Fireplace,TwnhsE,Two_Story,Somerset,Above_Average,Floating_Village_Residential,PConc,2.5,10,10
2500,183900,1452,691,3735,3,2,1,1,Good,Average,1999,1999,Good,Good,Y,2,506,No_Fireplace,TwnhsE,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,11,11
2501,165000,1382,673,2651,3,2,1,1,Good,Average,2000,2000,Good,Good,Y,2,490,No_Fireplace,Twnhs,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,10,10
2502,139000,1080,530,4447,2,2,1,1,Good,Average,2003,2003,Good,Good,Y,2,496,No_Fireplace,TwnhsE,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,7,7
2503,200000,1694,569,8314,3,2,1,1,Good,Average,1997,1998,Good,Good,Y,1,434,Typical,OneFam,Two_Story,Somerset,Good,Floating_Village_Residential,PConc,2.5,13,12
2504,221000,1568,1568,7180,3,2,0,1,Very_Good,Average,2001,2002,Good,Good,Y,2,564,Typical,OneFam,One_Story,Somerset,Very_Good,Floating_Village_Residential,PConc,2,9,8
2505,270000,1494,1494,9549,2,1,1,1,Very_Good,Average,1995,1996,Good,Excellent,Y,2,481,Good,TwnhsE,One_Story,Veenker,Very_Good,Residential_Low_Density,PConc,1.5,15,14
2506,165000,1208,1208,11250,3,1,1,1,Above_Average,Above_Average,1977,1977,Good,Typical,Y,2,546,Typical,OneFam,One_Story,Veenker,Above_Average,Residential_Low_Density,CBlock,1.5,33,33
2507,214000,1235,1235,3760,1,1,0,1,Very_Good,Average,1980,1980,Good,Typical,Y,2,484,Typical,Twnhs,One_Story,Greens,Very_Good,Residential_Low_Density,CBlock,1,30,30
2508,188000,1036,1036,3640,1,1,0,1,Very_Good,Average,1980,1980,Good,Good,Y,2,484,Typical,Twnhs,One_Story,Greens,Very_Good,Residential_Low_Density,CBlock,1,30,30
2509,190000,1226,1226,3874,1,1,0,1,Very_Good,Average,1980,1980,Good,Good,Y,2,484,Fair,TwnhsE,One_Story,Greens,Very_Good,Residential_Low_Density,CBlock,1,30,30
2510,170000,1226,1226,3876,1,1,0,1,Very_Good,Average,1978,1978,Good,Good,Y,2,484,Typical,Twnhs,One_Story,Greens,Very_Good,Residential_Low_Density,CBlock,1,32,32
2511,385000,1842,1842,50271,0,0,1,1,Excellent,Average,1981,1987,Good,Good,Y,3,894,Good,OneFam,One_Story,Veenker,Excellent,Residential_Low_Density,CBlock,0.5,29,23
2512,146500,1193,1153,13110,2,2,0,1,Average,Above_Average,1972,1972,Typical,Typical,Y,2,501,No_Fireplace,TwoFmCon,One_Story,Northwest_Ames,Average,Residential_Low_Density,CBlock,2,38,38
2513,170000,1920,570,10192,4,3,0,1,Good,Above_Average,1968,1992,Typical,Good,Y,2,487,Typical,OneFam,SLvl,Northwest_Ames,Good,Residential_Low_Density,CBlock,3,42,18
2514,262500,2156,1568,20781,3,2,0,1,Good,Good,1968,2003,Typical,Typical,Y,2,508,Good,OneFam,One_Story,Northwest_Ames,Good,Residential_Low_Density,CBlock,2,42,7
2515,179900,1416,708,11700,3,2,1,1,Above_Average,Above_Average,1968,1968,Typical,Typical,Y,2,776,Typical,OneFam,Two_Story,Northwest_Ames,Above_Average,Residential_Low_Density,CBlock,2.5,42,42
2516,250000,2654,1054,11029,4,2,1,1,Above_Average,Good,1968,1984,Typical,Good,Y,2,619,Good,OneFam,Two_Story,Northwest_Ames,Above_Average,Residential_Low_Density,CBlock,2.5,42,26
2517,165150,1790,732,10400,4,1,2,1,Above_Average,Average,1972,1972,Typical,Typical,Y,2,484,Typical,OneFam,Two_Story,Northwest_Ames,Above_Average,Residential_Low_Density,CBlock,2,38,38
2518,164500,1334,1334,10140,3,2,0,1,Good,Above_Average,1967,1967,Typical,Typical,Y,2,477,No_Fireplace,OneFam,One_Story,Northwest_Ames,Good,Residential_Low_Density,CBlock,2,43,43
2519,140000,1164,1164,9600,3,1,1,1,Good,Average,1969,1969,Typical,Typical,Y,2,528,No_Fireplace,OneFam,One_Story,Northwest_Ames,Good,Residential_Low_Density,CBlock,1.5,41,41
2520,135500,980,980,9750,3,2,0,1,Average,Average,1967,1967,Typical,Typical,Y,1,384,No_Fireplace,OneFam,SLvl,North_Ames,Average,Residential_Low_Density,PConc,2,43,43
2521,142000,1051,1051,9600,3,1,0,1,Average,Average,1968,1968,Typical,Typical,Y,2,504,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,42,42
2522,155000,1770,900,8640,4,1,1,1,Average,Average,1968,1968,Typical,Typical,Y,2,530,No_Fireplace,OneFam,Two_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,42,42
2523,157500,976,976,9360,2,1,0,1,Above_Average,Good,1968,2004,Typical,Good,Y,2,504,Fair,OneFam,One_Story,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,42,6
2524,138500,1052,1052,8400,3,1,1,1,Average,Average,1968,1968,Typical,Typical,Y,1,288,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,42,42
2525,140000,898,833,8400,3,1,0,1,Average,Above_Average,1968,1968,Typical,Typical,Y,1,326,No_Fireplace,OneFam,SFoyer,North_Ames,Average,Residential_Low_Density,CBlock,1,42,42
2526,124400,1051,1051,9759,3,1,0,1,Average,Average,1966,1966,Typical,Typical,Y,1,264,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,44,44
2527,158000,1141,1141,9600,3,1,0,1,Average,Good,1967,1967,Typical,Typical,Y,1,568,No_Fireplace,OneFam,SLvl,North_Ames,Average,Residential_Low_Density,PConc,1,43,43
2528,146000,1200,864,9230,1,1,1,1,Average,Very_Good,1965,1998,Typical,Good,Y,2,884,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,45,12
2529,190000,1993,825,14803,4,2,1,1,Above_Average,Average,1971,1971,Typical,Typical,Y,2,495,Good,OneFam,Two_Story,Northwest_Ames,Above_Average,Residential_Low_Density,CBlock,2.5,39,39
2530,136500,1050,1050,10659,3,1,0,1,Average,Above_Average,1961,1961,Typical,Typical,Y,1,368,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,49,49
2531,129900,864,864,9100,3,1,0,1,Average,Average,1958,1958,Typical,Typical,Y,2,624,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,52,52
2532,145000,1712,1626,8393,4,2,0,2,Average,Average,1959,2005,Typical,Typical,Y,2,588,No_Fireplace,Duplex,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,2,51,5
2533,185900,1565,1187,8800,3,2,0,1,Above_Average,Good,1965,2000,Typical,Good,Y,1,299,Typical,TwoFmCon,One_Story,North_Ames,Above_Average,Residential_Low_Density,PConc,2,45,10
2534,160000,1251,1251,8800,3,1,0,1,Above_Average,Above_Average,1964,1964,Typical,Typical,Y,1,461,Good,OneFam,One_Story,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,46,46
2535,167000,1488,1008,10368,3,1,1,1,Above_Average,Above_Average,1964,1964,Typical,Typical,Y,2,430,Good,OneFam,One_Story,North_Ames,Above_Average,Residential_Low_Density,CBlock,1.5,46,46
2536,157500,1440,720,9350,4,1,1,1,Average,Above_Average,1964,1964,Typical,Typical,Y,2,480,Poor,OneFam,Two_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,46,46
2537,140000,1095,588,10382,2,1,0,1,Above_Average,Average,1958,1958,Typical,Typical,Y,1,264,No_Fireplace,TwoFmCon,SLvl,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,52,52
2538,150000,1053,1008,8973,3,1,1,1,Average,Good,1958,1991,Typical,Excellent,Y,2,750,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,52,19
2539,151500,1248,1248,10800,3,1,0,1,Average,Good,1960,1960,Typical,Typical,Y,1,286,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,50,50
2540,129800,816,816,8550,2,1,0,1,Above_Average,Very_Good,1934,1950,Typical,Typical,Y,1,240,Fair,OneFam,One_Story,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,76,60
2541,137000,1008,1008,11425,2,1,0,1,Average,Above_Average,1954,1954,Typical,Typical,Y,1,275,Good,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,56,56
2542,137000,1043,938,9724,2,1,0,1,Average,Good,1947,1950,Typical,Typical,Y,1,273,Good,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,63,60
2543,121600,1230,747,4712,3,1,1,1,Below_Average,Good,1946,1950,Typical,Typical,Y,1,305,No_Fireplace,OneFam,One_and_Half_Fin,Brookside,Below_Average,Residential_Low_Density,CBlock,1.5,64,60
2544,85500,869,440,5900,2,1,0,1,Below_Average,Good,1923,1958,Typical,Fair,Y,0,0,No_Fireplace,OneFam,One_Story,Brookside,Below_Average,Residential_Low_Density,PConc,1,87,52
2545,79900,747,600,5825,1,1,0,1,Below_Average,Average,1926,1953,Typical,Typical,Y,2,528,No_Fireplace,OneFam,One_Story,Brookside,Below_Average,Residential_Low_Density,PConc,1,84,57
2546,127000,1252,504,7438,3,1,0,1,Average,Very_Good,1908,1991,Typical,Typical,Y,2,576,No_Fireplace,OneFam,One_and_Half_Fin,Brookside,Average,Residential_Low_Density,PConc,1,102,19
2547,161000,1433,1251,9600,3,1,0,1,Average,Above_Average,1961,1990,Typical,Typical,Y,2,441,Good,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,49,20
2548,146500,1624,1444,10858,2,1,0,1,Average,Above_Average,1952,1952,Typical,Typical,Y,1,240,Good,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,58,58
2549,135000,1216,1056,9600,3,1,0,1,Average,Average,1951,1951,Typical,Typical,Y,1,280,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,59,59
2550,137900,2136,2136,10680,4,2,0,1,Average,Fair,1951,1951,Typical,Typical,N,2,528,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,2,59,59
2551,133000,1578,806,9490,3,1,0,1,Above_Average,Good,1941,1950,Typical,Fair,Y,1,240,Typical,OneFam,One_and_Half_Fin,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,69,60
2552,137000,1728,704,9462,3,1,1,1,Average,Above_Average,1949,1973,Typical,Typical,Y,1,234,Good,OneFam,Two_Story,North_Ames,Average,Residential_Low_Density,CBlock,1.5,61,37
2553,121000,936,936,9888,2,1,0,1,Average,Above_Average,1954,1975,Typical,Typical,Y,1,240,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,56,35
2554,119000,1584,1584,8917,4,2,0,2,Average,Average,1967,1967,Typical,Typical,Y,2,506,No_Fireplace,Duplex,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,2,43,43
2555,172000,1246,1246,12700,3,1,0,1,Above_Average,Average,1964,1964,Typical,Typical,Y,2,441,Good,OneFam,SLvl,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,46,46
2556,98600,1235,1235,8500,2,1,0,1,Average,Fair,1961,1961,Typical,Typical,Y,2,480,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,49,49
2557,226000,2157,924,14200,4,2,1,1,Good,Above_Average,1966,1966,Typical,Good,Y,2,487,Good,OneFam,Two_Story,North_Ames,Good,Residential_Low_Density,CBlock,2.5,44,44
2558,118000,1128,936,9000,2,1,0,1,Average,Average,1954,1954,Typical,Typical,Y,1,286,No_Fireplace,OneFam,One_Story,North_Ames,Average,Residential_Low_Density,CBlock,1,56,56
2559,235000,3112,1360,25419,4,2,0,1,Very_Good,Below_Average,1918,1990,Good,Good,Y,2,795,Excellent,OneFam,Two_Story,North_Ames,Very_Good,Residential_Low_Density,PConc,2,92,20
2560,135000,1008,1008,9723,2,1,0,1,Above_Average,Good,1963,1963,Typical,Typical,Y,2,430,No_Fireplace,OneFam,One_Story,North_Ames,Above_Average,Residential_Low_Density,CBlock,1,47,47
2561,132500,1190,1106,7728,3,1,0,1,Average,Above_Average,1962,1962,Typical,Typical,Y,2,540,No_Fireplace,Duplex,SLvl,North_Ames,Average,Residential_Low_Density,CBlock,1,48,48
